403,1026,2073.6,0.494791667,Gigabit Ethernet,10G Ethernet
404,1022.01,2112,0.48390625,Gigabit Ethernet,10G Ethernet
405,1022,1484,0.688679245,Custom Interconnect,Bull BXI 1.2
406,1021,2014,0.506951341,Gigabit Ethernet,25G Ethernet
407,1020.5,1715.616,0.594830079,Gigabit Ethernet,10G Ethernet
408,1020.5,1715.616,0.594830079,Gigabit Ethernet,10G Ethernet
409,1020.5,1715.616,0.594830079,Gigabit Ethernet,10G Ethernet
410,1018,1502.2362,0.677656416,Infiniband,Infiniband FDR
411,1018,1485.527,0.685278692,Infiniband,Dual-rail Mellanox EDR Infiniband
412,1017.04,1249.997,0.813633953,Custom Interconnect,Aries interconnect 
413,1016.38,1897.344,0.535685674,Gigabit Ethernet,10G Ethernet
414,1015,2112,0.480587121,Gigabit Ethernet,10G Ethernet
415,1014,1227.571,0.826021468,Custom Interconnect,Aries interconnect 
416,1013.721,1372.134,0.738791547,Infiniband,56G Infiniband FDR
417,1013.472,3974.4,0.255,Gigabit Ethernet,10G Ethernet
418,1012.046,1410.048,0.717738687,Infiniband,Infiniband FDR
419,1012.046,1410.048,0.717738687,Infiniband,Infiniband FDR
420,1011.86,1399.91,0.722803609,Omnipath,Intel Omni-Path
421,1010.94,1413.12,0.71539572,Infiniband,Infiniband
422,1010,1285.939,0.785418282,Infiniband,Infiniband EDR
423,1005.45,1634.304,0.615216019,Omnipath,Intel Omni-Path
424,1004,1929.2,0.520422973,Gigabit Ethernet,25G Ethernet
425,1004,1929.2,0.520422973,Gigabit Ethernet,25G Ethernet
426,1001.68,1772.88,0.565001579,Gigabit Ethernet,10G Ethernet
427,1001.63,1548.288,0.646927445,Omnipath,Intel Omni-Path
428,1001.01,1533.46048,0.652778479,Infiniband,Infiniband FDR
429,1000.52,1299.9168,0.769680029,Infiniband,Infiniband FDR
430,991.525,1425.715,0.695458068,Custom Interconnect,Aries interconnect 
431,990.7,2016,0.491418651,Gigabit Ethernet,10G Ethernet
432,989.6,1092.096,0.906147445,Proprietary Network,Tofu interconnect 2
433,989.6,1092.096,0.906147445,Proprietary Network,Tofu interconnect 2
434,988.2,1908,0.517924528,Gigabit Ethernet,25G Ethernet
435,986,2112,0.466856061,Gigabit Ethernet,10G Ethernet
436,986,2112,0.466856061,Gigabit Ethernet,10G Ethernet
437,984.8,1996.8,0.493189103,Gigabit Ethernet,10G Ethernet
438,981.2,1643.2,0.597127556,Infiniband,Infiniband FDR
439,976.763,1341.096,0.728331902,Infiniband,Infiniband FDR
440,974,2048,0.475585938,Gigabit Ethernet,10G Ethernet
441,974,2048,0.475585938,Gigabit Ethernet,10G Ethernet
442,974,1906.688,0.510833445,Infiniband,Infiniband EDR
443,973.5,1819.0336,0.535174282,Gigabit Ethernet,100G Ethernet
444,972.052,2544.64,0.381999811,Gigabit Ethernet,10G Ethernet
445,971.04,1437.696,0.675413996,Custom Interconnect,Aries interconnect 
446,961,2148.8,0.447226359,Infiniband,Infiniband EDR
447,960.3,1966.08,0.488433838,Gigabit Ethernet,10G Ethernet
448,958.734,997.248,0.961379717,Infiniband,Infiniband FDR
449,958.67,1449.984,0.66115902,Infiniband,Mellanox InfiniBand EDR
450,957.6,1212.0192,0.790086494,Custom Interconnect,Aries interconnect 
451,954.72,3744,0.255,Gigabit Ethernet,10G Ethernet
452,954.72,3744,0.255,Gigabit Ethernet,10G Ethernet
453,953.7,1935.36,0.492776538,Gigabit Ethernet,10G Ethernet
454,953.571,1081.651,0.881588424,Infiniband,Infiniband EDR
455,951.743,1539.418,0.618248585,Gigabit Ethernet,10G Ethernet
456,947.889,1584.128,0.59836642,Custom Interconnect,Bull BXI 1.2
457,946.8,1935.36,0.48921131,Gigabit Ethernet,10G Ethernet
458,944.2,1908,0.494863732,Gigabit Ethernet,25G Ethernet
459,944.2,1908,0.494863732,Gigabit Ethernet,25G Ethernet
460,942.829,1135.411,0.830385649,Omnipath,Intel Omni-Path
461,942.4,1920,0.490833333,Gigabit Ethernet,10G Ethernet
462,941.277,1327.104,0.709271466,Infiniband,Infiniband EDR
463,937.943,1101.005,0.85189713,Infiniband,Infiniband EDR
464,935.6,1150.822,0.81298411,Infiniband,Infiniband FDR
465,934.7,1908,0.489884696,Gigabit Ethernet,25G Ethernet
466,934.2,1943.04,0.480792984,Gigabit Ethernet,10G Ethernet
467,934.2,1943.04,0.480792984,Gigabit Ethernet,10G Ethernet
468,934.2,1943.04,0.480792984,Gigabit Ethernet,10G Ethernet
469,932.3,1904.64,0.489488827,Gigabit Ethernet,10G Ethernet
470,931.2,1900.8,0.48989899,Gigabit Ethernet,10G Ethernet
471,926.1,1676.592,0.552370523,Gigabit Ethernet,40G Ethernet
472,920.8,1881.6,0.489370748,Gigabit Ethernet,10G Ethernet
473,918.844,1641.728,0.559681019,Gigabit Ethernet,10G Ethernet
474,918.4,1843.2,0.498263889,Gigabit Ethernet,10G Ethernet
475,915.425,1520.64,0.601999816,Gigabit Ethernet,10G Ethernet
476,914.8,1840,0.497173913,Gigabit Ethernet,10G Ethernet
477,914.688,1152,0.794,Infiniband,Infiniband FDR
478,912.659,1602,0.56969975,Gigabit Ethernet,10G Ethernet
479,912.659,1602,0.56969975,Gigabit Ethernet,10G Ethernet
480,909.614,1082.266,0.840471751,Custom Interconnect,Aries interconnect 
481,909.494,1341.85,0.677791109,Omnipath,Intel Omni-Path
482,908.892,1425.408,0.637636382,Custom Interconnect,Aries interconnect 
483,906.1,1800,0.503388889,Gigabit Ethernet,25G Ethernet
484,904.15,1035.418,0.873222216,Custom Interconnect,Aries interconnect 
485,904.15,1035.418,0.873222216,Custom Interconnect,Aries interconnect 
486,902.156,1935.36,0.466143767,Gigabit Ethernet,10G Ethernet
487,901.9,1700.21,0.530463884,Infiniband,Infiniband
488,901.506,1244.16,0.724590085,Custom Interconnect,Aries interconnect 
489,897.2,1444.16,0.621260802,Infiniband,Infiniband EDR
490,895.077,1807.872,0.495099764,Gigabit Ethernet,10G Ethernet
491,894.439,1048.576,0.853003502,Custom Interconnect,Custom Interconnect
492,892.982,1244.16,0.717738876,Infiniband,Infiniband FDR
493,884,1696,0.521226415,Gigabit Ethernet,25G Ethernet
494,884,1696,0.521226415,Gigabit Ethernet,25G Ethernet
495,882,1611.2,0.547418073,Gigabit Ethernet,25G Ethernet
496,882,1611.2,0.547418073,Gigabit Ethernet,25G Ethernet
497,881.8,1159.066,0.760784977,Infiniband,Infiniband FDR
498,880.992,2213.12,0.398076923,Gigabit Ethernet,10G Ethernet
499,875.85,1825.28,0.479844188,Gigabit Ethernet,10G Ethernet
500,874.8,1817.6,0.481294014,Gigabit Ethernet,10G Ethernet
